x,y,z,edm_best,type,geo_takis,spit,length,width,thickness,unit,edm_id,date,class
933.7602707818,601.8756050793,350.3966383995,SFB,debris,UB4c,6,NA,NA,NA,933/601,28,2015-05-13,Lithic
933.8385884113,601.9942212936,350.4275937063,SFB,debris,UB4c,6,NA,NA,NA,933/601,28,2015-05-13,Lithic
933.8848073231,601.6403494432,350.388762871,SFB,debris,UB4c,6,NA,NA,NA,933/601,28,2015-05-13,Lithic
933.1875804653,601.9089598533,350.4066996814,SFA,debris,UB4c,6,NA,NA,NA,933/601,29,2015-05-13,Lithic
933.4228734113,602.0157716618,350.3593005504,SFA,debris,UB4c,7,NA,NA,NA,933/601,35,2015-05-14,Lithic
933.915617078,602.0437048518,350.3844279662,SFB,debitage,UB4c,7,NA,NA,NA,933/601,36,2015-05-14,Lithic
933.7240698533,601.6992881532,350.3621302842,SFB,debitage,UB4c,7,NA,NA,NA,933/601,36,2015-05-14,Lithic
933.4260573781,601.6421649186,350.29878964,SFA,debris,UB4c,8,NA,NA,NA,933/601,41,2015-05-14,Lithic
933.3191200955,601.7620131331,350.2835646714,SFA,debris,UB4c,8,NA,NA,NA,933/601,41,2015-05-14,Lithic
933.4267361401,601.7257076373,350.2915907722,SFA,debris,UB4c,8,NA,NA,NA,933/601,41,2015-05-14,Lithic
933.2586143916,601.5918998188,350.3029000288,SFA,debris,UB4c,8,NA,NA,NA,933/601,41,2015-05-14,Lithic
933.0474461988,601.4817424884,350.6083309777,SFC,debris,UB4c,2,NA,NA,NA,933/601,53,2015-05-21,Lithic
933.916,601.214,350.53,LI,debris,UB4c,3,13,13,10,933/601,56,2015-05-21,Lithic
933.6115223454,601.2259119289,350.5387400436,SFD,debris,UB4c,3,NA,NA,NA,933/601,58,2015-05-21,Lithic
933.8295393366,601.0360884354,350.55918179,SFD,debris,UB4c,3,NA,NA,NA,933/601,58,2015-05-21,Lithic
933.1169600692,601.2183401738,350.5712123113,SFC,debris,UB4c,3,NA,NA,NA,933/601,59,2015-05-22,Lithic
933.592,601.487,350.456,LI,debris,UB4c,5,9,8,1,933/601,64,2015-05-22,Lithic
933.7862316202,601.4621480556,350.4708884212,SFD,debitage,UB4c,5,NA,NA,NA,933/601,65,2015-05-22,Lithic
933.413,601.484,350.493,LI,debris,UB4c,5,30,21,14,933/601,66,2015-05-22,Lithic
933.4275744365,601.1391764694,350.5044941427,SFC,debitage,UB4c,5,NA,NA,NA,933/601,67,2015-05-22,Lithic
933.3410025292,601.2421833369,350.4152295589,SFC,debris,UB4c,6,NA,NA,NA,933/601,70,2015-05-25,Lithic
933.534,601.249,350.343,LI,debitage,UB4c,7,18,15,5,933/601,73,2015-05-25,Lithic
933.361,601.33,350.371,LI,debitage,UB4c,7,45,19,9,933/601,74,2015-05-25,Lithic
933.8770061498,601.477167262,350.3269788127,SFD,debris,UB4c,8,NA,NA,NA,933/601,77,2015-05-26,Lithic
933.451,601.005,350.309,LI,tool,UB4c,8,26,19,12,933/601,78,2015-05-26,Lithic
933.494449327,601.0745818252,350.3368619997,SFC,debris,UB4c,8,NA,NA,NA,933/601,79,2015-05-26,Lithic
933.3665623209,601.4982189264,350.3394110674,SFC,debris,UB4c,8,NA,NA,NA,933/601,79,2015-05-26,Lithic
933.3578397821,601.2889108625,350.342797352,SFC,debris,UB4c,8,NA,NA,NA,933/601,79,2015-05-26,Lithic
933.4473501013,601.2610207498,350.3417470589,SFC,debitage,UB4c,8,NA,NA,NA,933/601,79,2015-05-26,Lithic
933.9204302077,601.3966407527,350.2455379436,SFD,debris,UB4c,9,NA,NA,NA,933/601,83,2015-05-26,Lithic
933.774868259,601.4325473648,350.2902500446,SFD,debris,UB4c,9,NA,NA,NA,933/601,83,2015-05-26,Lithic
933.829772772,601.4951042007,350.2709918324,SFD,debris,UB4c,9,NA,NA,NA,933/601,83,2015-05-26,Lithic
933.956625908,601.0686240257,350.2740526802,SFD,debris,UB4c,9,NA,NA,NA,933/601,83,2015-05-26,Lithic
933.9837763689,601.1913482117,350.2460161993,SFD,debris,UB4c,9,NA,NA,NA,933/601,83,2015-05-26,Lithic
933.3804595014,601.1937399548,350.2625234781,SFC,debris,UB4c,9,NA,NA,NA,933/601,84,2015-05-27,Lithic
933.872,601.076,350.203,LI,debris,UB4c,10,16,10,7,933/601,87,2015-05-27,Lithic
933.6088208583,601.2425324941,350.2658560611,SFC,debris,UB4c,10,NA,NA,NA,933/601,88,2015-05-27,Lithic
933.8673122725,601.1470514236,350.1871142687,SFD,debris,UB4c,10,NA,NA,NA,933/601,89,2015-05-27,Lithic
933.9672004933,601.0030431882,350.2217963763,SFD,debris,UB4c,10,NA,NA,NA,933/601,89,2015-05-27,Lithic
933.705654852,601.3776300337,350.2071825578,SFD,debris,UB4c,10,NA,NA,NA,933/601,89,2015-05-27,Lithic
934.1158674386,601.3604726347,350.2129251746,SFD,debitage,UB4c,10,NA,NA,NA,933/601,89,2015-05-27,Lithic
933.93,602.56,350.549,LI,debitage,UB4c,2,NA,NA,NA,933/602,11,2015-04-30,Lithic
933.741,602.257,350.551,LI,debris,UB4c,2,NA,NA,NA,933/602,13,2015-04-30,Lithic
933.808417283,602.6527009156,350.5147864098,SFB,debris,UB4c,3,NA,NA,NA,933/602,17,2015-05-01,Lithic
933.6982759116,602.5009892775,350.5118788039,SFB,debris,UB4c,3,NA,NA,NA,933/602,17,2015-05-01,Lithic
933.0774554143,602.6382602169,350.5126413916,SFC,debris,UB4c,3,NA,NA,NA,933/602,20,2015-05-04,Lithic
933.1224815232,602.3586749433,350.4936749528,SFC,debris,UB4c,3,NA,NA,NA,933/602,20,2015-05-04,Lithic
933.6716814846,602.8919381765,350.463163203,SFB,debris,UB4c,4,NA,NA,NA,933/602,25,2015-05-04,Lithic
933.44,602.231,350.427,LI,debitage,UB4c,4,NA,NA,NA,933/602,28,2015-05-05,Lithic
933.577,602.087,350.396,LI,debitage,UB4c,5,NA,NA,NA,933/602,31,2015-05-06,Lithic
933.8902937746,603.0768668701,350.423157603,SF,debris,,NA,NA,NA,NA,933/602,35,2015-05-06,Lithic
933.97,602.147,350.411,LI,debris,UB4c,5,NA,NA,NA,933/602,36,2015-05-07,Lithic
933.0432674372,602.3082269671,350.4325469293,SFC,debris,UB4c,5,NA,NA,NA,933/602,41,2015-05-08,Lithic
933.3031489866,602.402538446,350.4721736776,SFC,debris,UB4c,5,NA,NA,NA,933/602,41,2015-05-08,Lithic
933.2677386227,602.6175683656,350.4023530926,SF,debris,UB4c,7,NA,NA,NA,933/602,45,2015-05-08,Lithic
933.0367935503,602.9976211006,350.3742439241,SF,debris,UB4c,7,NA,NA,NA,933/602,45,2015-05-08,Lithic
932.9724218961,602.9197422168,350.3985818563,SF,debris,UB4c,7,NA,NA,NA,933/602,45,2015-05-08,Lithic
933.466,602.084,350.336,LI,debris,UB5a,2,NA,NA,NA,933/602,54,2015-05-14,Lithic
933.791,602.18,350.295,LI,debitage,UB4c,7,26,15,7,933/602,56,2015-05-15,Lithic
933.2756591285,603.1624177257,350.311360079,SF,debris,UB4c,NA,NA,NA,NA,933/602,67,2015-05-15,Lithic
933.535420086,602.4850666921,350.2681349666,SFD,debris,UB5a,3,NA,NA,NA,933/602,70,2015-05-18,Lithic
933.9329750097,602.1494196234,350.2703079991,SFD,debris,UB5a,3,NA,NA,NA,933/602,70,2015-05-18,Lithic
933.5641175574,602.23556335,350.2685275375,SFD,debris,UB5a,3,NA,NA,NA,933/602,70,2015-05-18,Lithic
933.6674139427,602.5265160481,350.2709503991,SFD,debris,UB5a,4,NA,NA,NA,933/602,75,2015-05-18,Lithic
933.676,603.338,350.409,LI,debitage,UB4c,3,20,NA,NA,933/603,8,2013-11-14,Lithic
933.775,603.299,350.314,LI,debitage,UB4c,4,40,NA,NA,933/603,12,2013-11-15,Lithic
933.6341730249,603.2820454736,350.3543865156,SF,debris,UB4c,4,NA,NA,NA,933/603,14,2013-11-15,Lithic
933.6723828524,603.5098545558,350.3375957097,SF,debris,UB4c,4,NA,NA,NA,933/603,14,2013-11-15,Lithic
933.633303766,603.4160275542,350.3550529263,SF,debris,UB4c,4,NA,NA,NA,933/603,14,2013-11-15,Lithic
933.3791473879,603.5217653022,350.3388378327,SF,debitage,UB4c,4,NA,NA,NA,933/603,14,2013-11-15,Lithic
933.6203330525,603.4087111476,350.3361635003,SF,debris,UB4c,4,NA,NA,NA,933/603,14,2013-11-15,Lithic
933.5112468304,603.4031093161,350.3378840836,SF,debris,UB4c,4,NA,NA,NA,933/603,14,2013-11-15,Lithic
933.882,603.623,350.253,LI,debitage,UB4c,4,30,NA,NA,933/603,17,2013-11-16,Lithic
933.5680147827,603.4654292369,350.3008990191,SF,debitage,UB5a,1,NA,NA,NA,933/603,18,2013-11-16,Lithic
933.8154139625,604.0505366887,350.1571136109,SF,debitage,UB5a,2,NA,NA,NA,933/603,20,2013-11-19,Lithic
933.2039409724,603.2720939781,349.8693686472,SF,debris,UB5b/c,4,NA,NA,NA,933/603,30,2015-05-21,Lithic
933.8519060655,604.9328215465,350.5529035321,SFB,debris,UB4c,1,NA,NA,NA,933/604,6,2014-10-14,Lithic
933.4922517695,604.0924305345,350.5764077712,SFC,debris,UB4c,1,NA,NA,NA,933/604,8,2014-10-14,Lithic
933.2263019939,604.4150247201,350.5674120741,SFC,debris,UB4c,1,NA,NA,NA,933/604,8,2014-10-14,Lithic
933.3868083838,604.3039112988,350.5723593796,SFC,debris,UB4c,1,NA,NA,NA,933/604,8,2014-10-14,Lithic
933.4430688417,604.3688441148,350.5794073815,SFC,debris,UB4c,1,NA,NA,NA,933/604,8,2014-10-14,Lithic
933.4893142583,604.1219697074,350.5975393095,SFC,debris,UB4c,1,NA,NA,NA,933/604,8,2014-10-14,Lithic
933.7878508877,604.543077317,350.5532717883,SFB,debris,UB4c,2,NA,NA,NA,933/604,18,2014-10-15,Lithic
933.4895448364,604.134277483,350.4911081331,SFD,debris,UB4c,3,NA,NA,NA,933/604,25,2014-10-16,Lithic
933.8215682158,604.3814763698,350.4712495505,SFD,debris,UB4c,3,NA,NA,NA,933/604,25,2014-10-16,Lithic
933.5431608374,604.4333145046,350.4747082464,SFD,debris,UB4c,3,NA,NA,NA,933/604,25,2014-10-16,Lithic
933.5339542299,604.278057945,350.4866916568,SFD,debris,UB4c,3,NA,NA,NA,933/604,25,2014-10-16,Lithic
933.9408999294,604.4443618438,350.4495608348,SFD,debris,UB4c,4,NA,NA,NA,933/604,27,2014-10-16,Lithic
933.9709714685,604.3600182089,350.4637000603,SFD,debitage,UB4c,4,NA,NA,NA,933/604,27,2014-10-16,Lithic
932.9972499225,604.5259430118,350.4695674715,SFA,debris,UB4c,4,NA,NA,NA,933/604,28,2014-10-16,Lithic
933.0079114927,604.8177855912,350.4472012337,SFA,debris,UB4c,4,NA,NA,NA,933/604,28,2014-10-16,Lithic
933.403831891,604.8889667734,350.4364985928,SFA,debris,UB4c,4,NA,NA,NA,933/604,28,2014-10-16,Lithic
933.1300031033,604.5474041565,350.4600531673,SFA,debris,UB4c,4,NA,NA,NA,933/604,28,2014-10-16,Lithic
933.2631924819,604.883744065,350.366962384,SFA,debris,UB4c,5,NA,NA,NA,933/604,32,2014-10-17,Lithic
933.1598653719,604.864483281,350.4005061593,SFA,debris,UB4c,5,NA,NA,NA,933/604,32,2014-10-17,Lithic
933.1861059464,604.7333484148,350.3631539933,SFA,debris,UB4c,5,NA,NA,NA,933/604,32,2014-10-17,Lithic
933.0651130242,604.8922937595,350.361189445,SFA,debris,UB4c,5,NA,NA,NA,933/604,32,2014-10-17,Lithic
933.0927783549,604.5663995402,350.3846933178,SFA,debris,UB4c,5,NA,NA,NA,933/604,32,2014-10-17,Lithic
933.3332470593,604.9358483464,350.3825770655,SFA,debris,UB4c,5,NA,NA,NA,933/604,32,2014-10-17,Lithic
933.1407551309,604.5131642928,350.3616581751,SFA,debris,UB4c,5,NA,NA,NA,933/604,32,2014-10-17,Lithic
933.5785815403,604.8544910258,350.4172616183,SFB,debris,UB4c,5,NA,NA,NA,933/604,33,2014-10-17,Lithic
933.6031268643,604.4561617811,350.3676517,SFD,debris,UB4c,5,NA,NA,NA,933/604,34,2014-10-17,Lithic
933.5091189807,604.1725175966,350.3736064833,SFD,debris,UB4c,5,NA,NA,NA,933/604,34,2014-10-17,Lithic
933.8496357135,604.4675736617,350.3847029197,SFD,debris,UB4c,5,NA,NA,NA,933/604,34,2014-10-17,Lithic
933.8073269051,604.035623205,350.3927413597,SFD,debris,UB4c,5,NA,NA,NA,933/604,34,2014-10-17,Lithic
933.8373143616,604.4088405281,350.3683137055,SFD,debris,UB4c,5,NA,NA,NA,933/604,34,2014-10-17,Lithic
933.2328451391,604.3775264338,350.3973664895,SFC,debris,UB4c,5,NA,NA,NA,933/604,36,2014-10-17,Lithic
933.5518601461,604.4241768632,350.4049365454,SFC,debris,UB4c,5,NA,NA,NA,933/604,36,2014-10-17,Lithic
933.155342945,604.3579609859,350.381113423,SFC,debris,UB4c,5,NA,NA,NA,933/604,36,2014-10-17,Lithic
933.5592782624,604.725895006,350.3208124292,SFA,debris,UB4c,6,NA,NA,NA,933/604,40,2014-10-20,Lithic
933.5172458555,604.6627811595,350.3333640932,SFB,debris,UB4c,6,NA,NA,NA,933/604,42,2014-10-20,Lithic
933.7469857991,604.6935733857,350.3653605835,SFB,debris,UB4c,6,NA,NA,NA,933/604,42,2014-10-20,Lithic
933.9970693737,604.7101127736,350.3609240148,SFB,debris,UB4c,6,NA,NA,NA,933/604,42,2014-10-20,Lithic
933.6355297628,604.9508906484,350.358446305,SFB,debris,UB4c,6,NA,NA,NA,933/604,42,2014-10-20,Lithic
933.6749812808,604.4912223504,350.3633111206,SFB,debris,UB4c,6,NA,NA,NA,933/604,42,2014-10-20,Lithic
933.419,604.47,350.323,LI,debitage,UB4c,6,NA,NA,NA,933/604,44,2014-10-20,Lithic
933.397890456,604.6612818322,350.3766251471,SFC,debris,UB4c,7,NA,NA,NA,933/604,45,2014-10-20,Lithic
933.3903323754,604.4168811264,350.2905629133,SFA,debris,UB4c,7,NA,NA,NA,933/604,48,2014-10-20,Lithic
933.9211554349,604.1473187564,350.2886638482,SFD,debitage,UB4c,7,NA,NA,NA,933/604,51,2014-10-20,Lithic
934.079365926,604.4337568515,350.2952708439,SFD,debris,UB4c,7,NA,NA,NA,933/604,51,2014-10-20,Lithic
933.6439790944,604.2417290675,350.3001490717,SFD,debris,UB4c,7,NA,NA,NA,933/604,51,2014-10-20,Lithic
933.8310031023,604.360699604,350.2858813019,SFD,debris,UB4c,7,NA,NA,NA,933/604,51,2014-10-20,Lithic
933.7137604062,604.1743069992,350.3010764503,SFD,debitage,UB4c,7,NA,NA,NA,933/604,51,2014-10-20,Lithic
933.6699979631,604.1642644316,350.3225169913,SFD,debris,UB4c,7,NA,NA,NA,933/604,51,2014-10-20,Lithic
933.5415371143,604.541687465,350.3203001656,SFB,debris,UB4c,7,NA,NA,NA,933/604,54,2014-10-21,Lithic
933.6773401627,604.8573870636,350.3226972005,SFB,debris,UB4c,7,NA,NA,NA,933/604,54,2014-10-21,Lithic
933.4860186246,604.4657760888,350.3167204114,SFC,debris,UB5a,3,NA,NA,NA,933/604,60,2014-10-21,Lithic
933.9883612062,604.6360857057,350.2455561714,SFB,debris,UB4c,8,NA,NA,NA,933/604,64,2014-10-22,Lithic
933.802615532,604.5146920482,350.2599689041,SFB,debris,UB4c,8,NA,NA,NA,933/604,64,2014-10-22,Lithic
933.9567496586,604.1674358122,350.2749901226,SFD,debitage,UB4c,8,NA,NA,NA,933/604,65,2014-10-22,Lithic
933.7235312525,604.3650875173,350.2670537697,SFD,debris,UB4c,8,NA,NA,NA,933/604,65,2014-10-22,Lithic
933.938,606.189,350.508,LI,debitage,UB4a/b,NA,NA,NA,NA,933/606,1,2013-11-12,Lithic
934.0956434095,594.1445244956,350.8907970902,SFC,debris,UB4a,3,NA,NA,NA,934/594,21,2014-10-16,Lithic
934.6312002805,594.4350438135,350.7994893145,SFD,debris,UB4b,1,NA,NA,NA,934/594,27,2014-10-16,Lithic
934.5396392665,594.157277177,350.7940090445,SFD,debris,UB4b,1,NA,NA,NA,934/594,27,2014-10-16,Lithic
934.3054181327,594.1451290806,350.8247489484,SFC,debris,UB4b,1,NA,NA,NA,934/594,29,2014-10-17,Lithic
934.843,594.222,350.764,LI,debitage,UB4b,2,NA,NA,NA,934/594,31,2014-10-17,Lithic
934.5065627481,594.444141202,350.5823963294,SFA,debris,UB4c,2,NA,NA,NA,934/594,54,2014-10-21,Lithic
934.3908024306,594.6481306702,350.5552435766,SFA,debris,UB4c,2,NA,NA,NA,934/594,54,2014-10-21,Lithic
934.5995835014,594.5726005773,350.5631256191,SFB,debris,UB4c,2,NA,NA,NA,934/594,56,2014-10-21,Lithic
934.9371852726,594.6365688137,350.5618161742,SFB,debris,UB4c,2,NA,NA,NA,934/594,56,2014-10-21,Lithic
934.4712235956,594.4957019166,350.5721298908,SFB,debris,UB4c,2,NA,NA,NA,934/594,56,2014-10-21,Lithic
934.4302344685,594.3407986103,350.5831908629,SFC,debris,UB4c,2,NA,NA,NA,934/594,57,2014-10-21,Lithic
934.3454206874,594.2732985729,350.5850373829,SFC,debris,UB4c,2,NA,NA,NA,934/594,57,2014-10-21,Lithic
934.4469750531,594.4743435684,350.4991729282,SFA,debris,UB4c,3,NA,NA,NA,934/594,60,2014-10-21,Lithic
934.7668197431,594.6518910267,350.4753650156,SFB,debris,UB4c,3,NA,NA,NA,934/594,62,2014-10-22,Lithic
934.6397441864,594.5433404699,350.5072185451,SFB,debris,UB4c,3,NA,NA,NA,934/594,62,2014-10-22,Lithic
934.8242554761,594.4711170291,350.4883087049,SFB,debris,UB4c,3,NA,NA,NA,934/594,62,2014-10-22,Lithic
934.8973597944,594.695549488,350.4756825716,SFB,debris,UB4c,3,NA,NA,NA,934/594,62,2014-10-22,Lithic
934.3730826604,594.5157226014,350.4384805189,SFA,debris,UB4c,4,NA,NA,NA,934/594,66,2014-10-22,Lithic
934.9080792703,594.1260378933,350.4640388527,SFD,debris,UB4c,4,NA,NA,NA,934/594,67,2014-10-22,Lithic
934.6601753597,594.3070072772,350.4843762152,SFD,debris,UB4c,4,NA,NA,NA,934/594,67,2014-10-22,Lithic
934.5919370945,594.5185504425,350.4238174971,SFB,debitage,UB4c,4,NA,NA,NA,934/594,69,2014-10-22,Lithic
934.3365918589,594.3010078521,350.4631553977,SFC,tool,UB4c,4,NA,NA,NA,934/594,70,2014-10-22,Lithic
934.2985723605,594.3843517909,350.4505304763,SFC,debris,UB4c,4,NA,NA,NA,934/594,70,2014-10-22,Lithic
934.2903158338,594.4600677716,350.4095569019,Sample FLO,debris,UB4c,5,NA,NA,NA,934/594,75,2014-10-27,Lithic
934.4638007744,594.5564764537,350.3819372298,SFB,debris,UB4c,5,NA,NA,NA,934/594,76,2014-10-27,Lithic
934.5224539686,594.68391975,350.3951867656,SFB,debris,UB4c,5,NA,NA,NA,934/594,76,2014-10-27,Lithic
934.0988822466,594.3936555888,350.3808205213,SFC,debris,UB4c,5,NA,NA,NA,934/594,77,2014-10-27,Lithic
934.0857964102,594.3284900182,350.3843943382,SFC,debris,UB4c,5,NA,NA,NA,934/594,77,2014-10-27,Lithic
934.477270249,593.9597922772,350.3799385059,SFC,debris,UB4c,5,NA,NA,NA,934/594,77,2014-10-27,Lithic
934.0785640033,593.9414168574,350.3551613119,SFC,debris,UB4c,5,NA,NA,NA,934/594,77,2014-10-27,Lithic
934.1629416525,594.3167137624,350.4011163521,SFC,debris,UB4c,5,NA,NA,NA,934/594,77,2014-10-27,Lithic
934.387,594.487,350.406,LI,debitage,UB5a,1,NA,NA,NA,934/594,80,2014-11-03,Lithic
934.763,594.211,350.324,LI,debris,UB4c,6,NA,NA,NA,934/594,82,2014-11-03,Lithic
934.6876022098,594.3114380664,350.3702511466,SF,debris,UB5a,1,NA,NA,NA,934/594,84,2014-11-03,Lithic
934.3796146024,594.4100230335,350.3721983735,SF,debris,UB5a,1,NA,NA,NA,934/594,84,2014-11-03,Lithic
934.655,594.85,350.259,LI,debitage,UB4c,6,NA,NA,NA,934/594,86,2014-11-04,Lithic
934.7170298829,594.6601039114,350.2457672591,SF,debris,UB4c,6,NA,NA,NA,934/594,87,2014-11-04,Lithic
934.6766803532,594.7009833644,350.2619606898,SF,debris,UB4c,6,NA,NA,NA,934/594,87,2014-11-04,Lithic
934.6743277851,594.7067525133,350.2694582217,SF,debris,UB4c,6,NA,NA,NA,934/594,87,2014-11-04,Lithic
934.7596758614,594.2908847632,350.2660757841,SF,debris,UB4c,6,NA,NA,NA,934/594,87,2014-11-04,Lithic
934.7910832239,594.4865762017,350.2561728608,SF,debitage,UB4c,6,NA,NA,NA,934/594,87,2014-11-04,Lithic
934.0610415221,594.1788519557,350.2680326011,SF,debris,UB5a,2,NA,NA,NA,934/594,91,2014-11-05,Lithic
934.2318124194,594.5374877751,350.2749896549,SF,debris,UB5a,2,NA,NA,NA,934/594,91,2014-11-05,Lithic
934.1262045927,594.334955359,350.270723629,SF,debris,UB5a,2,NA,NA,NA,934/594,91,2014-11-05,Lithic
934.8377752211,594.5109835023,350.1870117367,SF,debris,UB4c,7,NA,NA,NA,934/594,94,2014-11-05,Lithic
934.352,594.973,350.572,LI,debris,UB5a,1,NA,NA,NA,934/594,102,2015-05-07,Lithic
934.8523931441,595.7037439591,350.7436791822,SFB,debris,UB4a,3,NA,NA,NA,934/595,20,2015-05-04,Lithic
934.4395050743,595.1440112451,350.7428472266,SFC,debris,UB4a,3,NA,NA,NA,934/595,21,2015-05-04,Lithic
934.4507133219,595.2096269224,350.69646082,SFD,debris,UB4a,3,NA,NA,NA,934/595,22,2015-05-04,Lithic
934.8108266919,595.9327114835,350.6716131469,SFB,debris,UB4a,4,NA,NA,NA,934/595,25,2015-05-05,Lithic
934.7521789995,595.0130177862,350.6591794753,SFD,debris,UB4a,4,NA,NA,NA,934/595,27,2015-05-05,Lithic
934.7179485945,595.0780136071,350.6391896666,SFD,debris,UB4a,4,NA,NA,NA,934/595,27,2015-05-05,Lithic
934.4372175645,595.7993836786,350.6292818482,SFA,debris,UB4b,1,NA,NA,NA,934/595,32,2015-05-06,Lithic
934.2298914311,595.7925624661,350.6357820605,SFA,debris,UB4b,1,NA,NA,NA,934/595,32,2015-05-06,Lithic
934.3229660301,595.7157731655,350.6184436866,SFA,debris,UB4b,1,NA,NA,NA,934/595,32,2015-05-06,Lithic
934.293266323,595.7182631813,350.5914513055,SFA,debris,UB4b,1,NA,NA,NA,934/595,32,2015-05-06,Lithic
934.1125329078,595.9553808644,350.6063188544,SFA,debris,UB4b,1,NA,NA,NA,934/595,32,2015-05-06,Lithic
934.5955559222,595.9845473963,350.6074749822,SFB,debris,UB4b,1,NA,NA,NA,934/595,33,2015-05-06,Lithic
934.4193909333,595.1390924561,350.5805999751,SFC,debris,UB4b,1,NA,NA,NA,934/595,34,2015-05-06,Lithic
934.4968555156,595.3508219579,350.6038425159,SFC,debris,UB4b,1,NA,NA,NA,934/595,34,2015-05-06,Lithic
934.6964308467,595.1996907796,350.6096331989,SFD,debris,UB4b,1,NA,NA,NA,934/595,35,2015-05-06,Lithic
934.515,595.396,350.558,LI,debris,UB4c,1,NA,NA,NA,934/595,38,2015-05-07,Lithic
934.595,595.587,350.504,LI,tool,UB4c,1,NA,NA,NA,934/595,39,2015-05-07,Lithic
934.2199314953,596.0149040219,350.5559086701,SFA,debris,UB4c,1,NA,NA,NA,934/595,40,2015-05-07,Lithic
934.1799791195,595.6158855319,350.5219156472,SFA,debris,UB4c,1,NA,NA,NA,934/595,40,2015-05-07,Lithic
934.3137426358,595.7255821409,350.5232403225,SFA,debris,UB4c,1,NA,NA,NA,934/595,40,2015-05-07,Lithic
934.765533161,595.58782609,350.5172196849,SFB,debris,UB4c,1,NA,NA,NA,934/595,41,2015-05-07,Lithic
934.9683850256,595.8018942377,350.5263807296,SFB,debris,UB4c,1,NA,NA,NA,934/595,41,2015-05-07,Lithic
934.3264166681,595.4437853023,350.5533760347,SFC,debris,UB4c,1,NA,NA,NA,934/595,42,2015-05-07,Lithic
934.385047471,595.25826104,350.5496997548,SFC,debris,UB4c,1,NA,NA,NA,934/595,42,2015-05-07,Lithic
934.3177374946,595.2775391125,350.5648804326,SFC,debris,UB4c,1,NA,NA,NA,934/595,42,2015-05-07,Lithic
934.5142749881,595.3426382098,350.5478446334,SFD,debris,UB4c,1,NA,NA,NA,934/595,43,2015-05-07,Lithic
934.9715525762,595.2176527769,350.5343512108,SFD,debris,UB4c,1,NA,NA,NA,934/595,43,2015-05-07,Lithic
934.9205371777,594.9743157363,350.5343658918,SFD,debris,UB4c,1,NA,NA,NA,934/595,43,2015-05-07,Lithic
934.7588029198,595.2890703163,350.531957309,SFD,debris,UB4c,1,NA,NA,NA,934/595,43,2015-05-07,Lithic
934.474,595.834,350.491,LI,core,UB4c,2,NA,NA,NA,934/595,45,2015-05-08,Lithic
934.148,595.863,350.502,LI,debitage,UB4c,2,NA,NA,NA,934/595,47,2015-05-08,Lithic
934.4234732481,595.7647967223,350.4901943701,SFA,debris,UB4c,2,NA,NA,NA,934/595,48,2015-05-08,Lithic
934.4103881373,595.8090945292,350.4793550722,SFA,debris,UB4c,2,NA,NA,NA,934/595,48,2015-05-08,Lithic
934.717,595.176,350.487,LI,tool,UB4c,2,30,16,11,934/595,50,2015-05-11,Lithic
934.8554396487,595.0951343792,350.4887683419,SFD,tool,UB4c,2,NA,NA,NA,934/595,52,2015-05-11,Lithic
934.095,595.332,350.448,LI,debitage,UB4c,3,15,15,5,934/595,61,2015-05-12,Lithic
934.3260550289,595.8210986828,350.423007801,SFA,debris,UB4c,3,NA,NA,NA,934/595,63,2015-05-13,Lithic
933.9298878031,595.5659916217,350.4184008205,SFA,debris,UB4c,3,NA,NA,NA,934/595,63,2015-05-13,Lithic
934.1344064965,595.8533729756,350.4167712046,SFA,debris,UB4c,3,NA,NA,NA,934/595,63,2015-05-13,Lithic
934.5105344071,595.9248408324,350.4319734795,SFB,debris,UB4c,3,NA,NA,NA,934/595,64,2015-05-13,Lithic
934.9509316738,595.5605590878,350.3884466488,SFB,debris,UB4c,3,NA,NA,NA,934/595,64,2015-05-13,Lithic
934.83181915,595.8108663819,350.4187505708,SFB,debris,UB4c,3,NA,NA,NA,934/595,64,2015-05-13,Lithic
934.1629404518,594.9553414898,350.4435832634,SFC,debris,UB4c,3,NA,NA,NA,934/595,65,2015-05-13,Lithic
934.454130211,595.4100810271,350.4263119799,SFD,debris,UB4c,3,NA,NA,NA,934/595,66,2015-05-13,Lithic
934.4260474171,595.3516683938,350.446455095,SFD,debris,UB4c,3,NA,NA,NA,934/595,66,2015-05-13,Lithic
934.7143559802,595.5820420408,350.3198180024,SFB,debris,UB4c,4,NA,NA,NA,934/595,77,2015-05-14,Lithic
934.6050574213,595.7971246869,350.3457482405,SFB,debris,UB4c,4,NA,NA,NA,934/595,77,2015-05-14,Lithic
934.7244481422,595.6532396564,350.36310572,SFB,debris,UB4c,4,NA,NA,NA,934/595,77,2015-05-14,Lithic
934.9882886044,595.5937930269,350.3379019003,SFB,debris,UB4c,4,NA,NA,NA,934/595,77,2015-05-14,Lithic
934.3656372675,595.017689794,350.3895985686,SFC,debris,UB4c,4,NA,NA,NA,934/595,78,2015-05-14,Lithic
934.5394188745,595.2665789301,350.3898006051,SFD,debris,UB4c,4,NA,NA,NA,934/595,79,2015-05-14,Lithic
934.4420168731,595.4786734558,350.357676158,SFC,debris,UB5a,3,NA,NA,NA,934/595,83,2015-05-15,Lithic
934.904,595.14,350.315,LI,debitage,UB4c,5,11,10,2,934/595,87,2015-05-15,Lithic
